"year","exp_level","emp_type","salary","comp_loc","comp_size"
2023,"EX","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"EX","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"EX","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","L"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"MI","CT",180000,"US","S"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"EX","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"EX","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2022,"EN","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"MI","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2023,"SE","FT",180000,"US","M"
2022,"MI","FT",180000,"US","M"
2022,"MI","FT",180000,"US","M"
2022,"SE","FT",180000,"US","M"
2022,"SE","FT",180000,"US","M"
2022,"MI","FT",180000,"US","M"
2022,"SE","FT",180000,"US","M"
2022,"SE","FT",180000,"US","M"
2022,"EN","FT",180000,"US","M"
2022,"SE","FT",180000,"US","M"
2022,"SE","FT",180000,"US","M"
2022,"SE","FT",180000,"US","M"
2022,"SE","FT",180000,"US","M"
2022,"SE","FT",180000,"US","L"
2022,"SE","FT",180000,"US","M"
2022,"EX","FT",180000,"US","S"
2022,"SE","FT",180000,"US","M"
2022,"SE","FT",180000,"US","L"
2022,"SE","FT",180000,"US","M"
2022,"EN","FT",180000,"US","L"
2022,"SE","FT",180000,"US","M"
2022,"SE","FT",180000,"US","M"
2022,"SE","FT",180000,"US","L"
2022,"SE","FT",180000,"US","M"
2021,"MI","FT",180000,"US","L"
2021,"SE","FT",20171,"TR","L"
2021,"MI","FT",46597,"PL","L"
2021,"EN","PT",28609,"DK","S"
2023,"MI","FT",179998,"SA","S"
2023,"SE","FT",179975,"US","M"
2024,"MI","FT",179900,"US","M"
2024,"SE","FT",179900,"US","M"
2023,"SE","FT",179820,"US","M"
2023,"SE","FT",179820,"US","M"
2023,"SE","FT",179820,"US","M"
2023,"SE","FT",179820,"US","M"
2022,"SE","FT",179775,"US","M"
2024,"MI","FT",179700,"US","M"
2022,"SE","FT",179500,"US","M"
2022,"SE","FT",179400,"US","M"
2022,"SE","FT",179400,"US","M"
2022,"SE","FT",179305,"US","M"
2024,"EX","FT",179200,"US","M"
2023,"SE","FT",179170,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"EN","FT",179000,"US","M"
2024,"MI","FT",179000,"GB","M"
2024,"MI","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"EX","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"SE","FT",179000,"US","M"
2024,"EN","FT",179000,"US","M"
2024,"EN","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"EX","FT",179000,"US","M"
2024,"EN","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2024,"MI","FT",179000,"US","M"
2023,"MI","FT",179000,"US","M"
2023,"MI","FT",179000,"US","M"
2023,"SE","FT",179000,"US","M"
2023,"SE","FT",179000,"US","M"
2023,"MI","FT",179000,"US","M"
2023,"MI","FT",179000,"US","M"
2023,"MI","FT",179000,"US","M"
2023,"EN","FT",179000,"US","M"
2023,"SE","FT",179000,"US","M"
2023,"SE","FT",179000,"US","M"
2023,"EN","FT",179000,"US","M"
2023,"SE","FT",179000,"US","M"
2023,"MI","FT",179000,"US","M"
2023,"MI","FT",179000,"US","M"
2023,"SE","FT",179000,"US","M"
2023,"SE","FT",179000,"US","M"
2022,"SE","FT",178800,"US","L"
2022,"SE","FT",178800,"US","L"
2022,"SE","FT",178750,"US","M"
2024,"SE","FT",178600,"US","M"
2024,"SE","FT",178600,"US","M"
2023,"SE","FT",178600,"US","M"
2023,"SE","FT",178600,"US","M"
2023,"SE","FT",178600,"US","M"
2023,"SE","FT",178600,"US","M"
2023,"SE","FT",178560,"US","M"
2023,"SE","FT",178560,"US","M"
2024,"SE","FT",178538,"US","M"
2023,"SE","FT",178538,"US","M"
2023,"SE","FT",178538,"US","M"
2024,"SE","FT",178500,"US","M"
2024,"SE","FT",178500,"US","M"
2023,"SE","FT",178500,"US","M"
2023,"SE","FT",178500,"US","M"
2023,"SE","FT",178500,"US","M"
2023,"SE","FT",178500,"US","M"
2023,"SE","FT",178492,"US","M"
2023,"MI","FT",178300,"US","M"
2024,"MI","FT",178250,"US","M"
2024,"SE","FT",178250,"US","M"
2024,"SE","FT",178250,"US","M"
2023,"SE","FT",178250,"US","M"
2023,"SE","FT",178200,"US","M"
2023,"SE","FT",178000,"US","M"
2023,"SE","FT",178000,"US","M"
2023,"SE","FT",178000,"US","M"
2023,"SE","FT",178000,"US","M"
2023,"SE","FT",178000,"US","M"
2023,"SE","FT",178000,"US","M"
2023,"SE","FT",178000,"US","M"
2022,"SE","FT",178000,"CA","M"
2024,"SE","FT",177961,"US","M"
2024,"SE","FT",177961,"US","M"
2024,"SE","FT",177700,"US","M"
2023,"SE","FT",177700,"US","M"
2023,"SE","FT",177700,"US","M"
2023,"SE","FT",177700,"US","M"
2022,"SE","FT",177600,"US","L"
2024,"EX","FT",177500,"US","M"
2023,"SE","FT",177500,"US","M"
2022,"SE","FT",177500,"US","M"
2024,"SE","FT",177300,"US","M"
2024,"SE","FT",177300,"US","M"
2023,"SE","FT",177300,"US","M"
2023,"SE","FT",177300,"GB","M"
2023,"EX","FT",177200,"US","M"
2024,"MI","FT",177100,"US","M"
2024,"MI","FT",177000,"US","M"
2024,"SE","FT",177000,"US","M"
2023,"SE","FT",177000,"US","M"
2023,"MI","FT",177000,"US","M"
2023,"MI","FT",177000,"US","M"
2023,"MI","FT",177000,"US","M"
2023,"MI","FT",177000,"US","M"
2023,"MI","FT",177000,"US","M"
2023,"SE","FT",177000,"GB","M"
2023,"SE","FT",177000,"US","M"
2022,"SE","FT",177000,"US","M"
2022,"SE","FT",177000,"US","L"
2024,"EX","FT",176900,"US","M"
2024,"EX","FT",176900,"US","M"
2024,"SE","FT",176875,"US","M"
2023,"SE","FT",176875,"US","M"
2023,"SE","FT",176875,"US","M"
2023,"SE","FT",176838,"US","M"
2024,"SE","FT",176700,"US","M"
2024,"SE","FT",176700,"US","M"
2024,"SE","FT",176700,"US","M"
2023,"MI","FT",176490,"US","M"
2023,"SE","FT",176300,"US","M"
2023,"SE","FT",176100,"US","L"
2023,"SE","FT",176080,"US","M"
2024,"SE","FT",176000,"US","M"
2024,"MI","FT",176000,"US","M"
2024,"MI","FT",176000,"US","M"
2024,"MI","FT",176000,"US","M"
2024,"MI","FT",176000,"US","M"
2024,"MI","FT",176000,"US","M"
2024,"SE","FT",176000,"US","M"
2024,"MI","FT",176000,"US","M"
2024,"MI","FT",176000,"US","M"
2024,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"US","M"
2023,"SE","FT",176000,"CA","M"
2022,"SE","FT",176000,"US","M"
2022,"SE","FT",175950,"US","M"
2024,"EX","FT",175762,"US","M"
2024,"EX","FT",175762,"US","M"
2023,"SE","FT",175750,"US","M"
2023,"SE","FT",175564,"US","M"
2024,"SE","FT",175520,"US","M"
2023,"SE","FT",175308,"US","M"
2024,"SE","FT",175100,"US","M"
2024,"EN","FT",175100,"US","M"
2024,"EN","FT",175100,"US","M"
2024,"MI","FT",175100,"US","M"
2023,"SE","FT",175100,"US","M"
2022,"SE","FT",175100,"US","M"
2022,"EX","FT",175100,"US","M"
2022,"SE","FT",175100,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"MI","FT",175000,"US","M"
2024,"EX","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"AU","M"
2024,"SE","FT",175000,"US","M"
2024,"MI","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"MI","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"MI","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2024,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"CA","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"EX","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"CA","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"EX","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"CA","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"EX","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"MI","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2023,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"MI","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"MI","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"SE","FT",175000,"US","M"
2022,"EX","FT",175000,"US","M"
2023,"SE","FT",174990,"US","M"
2023,"SE","FT",174800,"US","M"
2024,"MI","FT",174500,"US","M"
2024,"SE","FT",174500,"US","M"
2023,"EX","FT",174500,"US","M"
2023,"EX","FT",174500,"US","M"
2023,"EX","FT",174500,"US","M"
2023,"EX","FT",174500,"US","M"
2023,"SE","FT",174500,"US","M"
2023,"SE","FT",174500,"US","M"
2023,"SE","FT",174500,"US","M"
2023,"SE","FT",174500,"US","M"
2023,"SE","FT",174500,"US","M"
2023,"SE","FT",174350,"US","M"
2023,"SE","FT",174350,"US","M"
2023,"SE","FT",174350,"US","M"
2023,"SE","FT",174350,"US","M"
2024,"SE","FT",174300,"US","M"
2023,"SE","FT",174250,"US","M"
2024,"MI","FT",174000,"US","M"
2024,"MI","FT",174000,"US","M"
2024,"SE","FT",174000,"US","M"
2024,"SE","FT",174000,"US","M"
2024,"SE","FT",174000,"US","M"
2024,"SE","FT",174000,"US","M"
2023,"SE","FT",174000,"US","M"
2023,"SE","FT",174000,"US","M"
2023,"SE","FT",174000,"US","M"
2023,"SE","FT",174000,"US","M"
2023,"SE","FT",174000,"US","M"
2023,"SE","FT",174000,"US","M"
2023,"SE","FT",174000,"US","M"
2023,"SE","FT",174000,"US","M"
2023,"SE","FT",174000,"DE","M"
2023,"SE","FT",174000,"DE","M"
2021,"SE","FT",174000,"US","L"
2021,"SE","FT",174000,"US","L"
2023,"SE","FT",173800,"US","M"
2023,"SE","FT",173650,"US","M"
2024,"SE","FT",173400,"US","M"
2024,"MI","FT",173400,"US","M"
2023,"SE","FT",173400,"US","M"
2023,"SE","FT",173300,"US","M"
2023,"SE","FT",173200,"US","M"
2023,"SE","FT",173175,"CA","M"
2023,"SE","FT",173100,"US","M"
2024,"SE","FT",173000,"US","M"
2024,"SE","FT",173000,"US","M"
2024,"SE","FT",173000,"US","M"
2024,"SE","FT",173000,"US","M"
2024,"SE","FT",173000,"US","M"
2024,"SE","FT",173000,"US","M"
2024,"SE","FT",173000,"US","M"
2023,"SE","FT",173000,"US","M"
2023,"SE","FT",173000,"US","M"
2023,"SE","FT",173000,"US","M"
2023,"SE","FT",173000,"US","M"
2023,"SE","FT",173000,"US","M"
2023,"SE","FT",173000,"US","M"
2023,"SE","FT",173000,"US","M"
2022,"SE","FT",173000,"US","M"
2022,"MI","FT",173000,"US","M"
2023,"SE","FT",172900,"US","M"
2023,"SE","FT",172900,"US","M"
2024,"EN","FT",172800,"US","M"
2024,"SE","FT",172800,"US","M"
2024,"SE","FT",172800,"US","M"
2023,"SE","FT",172800,"US","M"
2023,"SE","FT",172800,"US","M"
2023,"SE","FT",172800,"GB","M"
2023,"SE","FT",172800,"GB","M"
2023,"SE","FT",172800,"US","M"
2023,"SE","FT",172758,"US","M"
2023,"SE","FT",172750,"US","M"
2024,"SE","FT",172700,"US","M"
2023,"SE","FT",172700,"IN","M"
2023,"SE","FT",172600,"US","M"
2024,"SE","FT",172500,"US","M"
2023,"SE","FT",172500,"US","M"
2023,"SE","FT",172500,"US","M"
2023,"SE","FT",172500,"US","M"
2023,"SE","FT",172500,"US","M"
2023,"SE","FT",172500,"US","M"
2024,"MI","FT",172400,"US","M"
2023,"MI","FT",172300,"US","M"
2024,"MI","FT",172200,"US","M"
2024,"SE","FT",172200,"US","M"
2024,"MI","FT",172200,"US","M"
2024,"SE","FT",172200,"US","M"
2024,"MI","FT",172200,"US","M"
2024,"SE","FT",172200,"US","M"
2024,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"MI","FT",172200,"US","M"
2023,"MI","FT",172200,"US","M"
2023,"MI","FT",172200,"US","M"
2023,"EX","FT",172200,"US","M"
2023,"MI","FT",172200,"US","M"
2023,"EX","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"MI","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"MI","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"MI","FT",172200,"US","M"
2023,"EX","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"EX","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2023,"SE","FT",172200,"US","M"
2022,"SE","FT",172200,"US","M"
2022,"SE","FT",172200,"US","M"
2022,"SE","FT",172200,"US","M"
2022,"SE","FT",172200,"US","M"
2024,"MI","FT",172100,"US","M"
2023,"SE","FT",172100,"US","M"
2023,"SE","FT",172100,"US","M"
2023,"SE","FT",172040,"US","M"
2023,"SE","FT",172040,"US","M"
2023,"SE","FT",172040,"US","M"
2024,"SE","FT",172000,"US","M"
2024,"SE","FT",172000,"US","M"
2023,"SE","FT",172000,"US","M"
2023,"SE","FT",172000,"US","M"
2023,"SE","FT",172000,"US","M"
2023,"SE","FT",172000,"US","M"
2023,"SE","FT",172000,"US","M"
2023,"SE","FT",172000,"US","M"
2023,"SE","FT",172000,"GB","M"
2023,"SE","FT",172000,"US","M"
2022,"SE","FT",172000,"US","M"
2024,"MI","FT",171816,"US","M"
2024,"EN","FT",171600,"US","M"
2024,"MI","FT",171600,"US","M"
2023,"MI","FT",171600,"US","M"
2023,"SE","FT",171600,"US","M"
2023,"SE","FT",171500,"US","M"
2023,"SE","FT",171250,"US","M"
2023,"SE","FT",171250,"US","M"
2023,"SE","FT",171250,"US","M"
2023,"SE","FT",171250,"IE","M"
2023,"SE","FT",171250,"US","M"
2024,"MI","FT",171240,"US","M"
2024,"SE","FT",171210,"CA","M"
2024,"SE","FT",171210,"CA","M"
2024,"SE","FT",171210,"CA","M"
2023,"SE","FT",171050,"US","M"
2023,"SE","FT",171050,"US","M"
2024,"MI","FT",171000,"US","M"
2024,"MI","FT",171000,"US","M"
2024,"SE","FT",171000,"US","M"
2023,"SE","FT",171000,"US","M"
2023,"MI","FT",171000,"US","M"
2023,"SE","FT",171000,"US","M"
2023,"SE","FT",171000,"US","M"
2023,"SE","FT",171000,"US","M"
2023,"SE","FT",171000,"US","M"
2023,"SE","FT",171000,"US","M"
2023,"SE","FT",210398,"GB","M"
2023,"SE","FT",171000,"US","M"
2023,"MI","FT",171000,"US","M"
2022,"SE","FT",171000,"AU","L"
2022,"SE","FT",171000,"US","M"
2023,"MI","FT",170884,"US","M"
2024,"SE","FT",170800,"US","M"
2023,"SE","FT",170730,"US","M"
2023,"SE","FT",170730,"US","M"
2024,"SE","FT",170700,"US","M"
2023,"SE","FT",170700,"US","M"
2023,"SE","FT",170625,"US","M"
2023,"SE","FT",170600,"US","M"
2023,"SE","FT",170550,"US","M"
2023,"SE","FT",170550,"US","M"
2023,"MI","FT",170500,"US","M"
2023,"MI","FT",170500,"US","M"
2023,"SE","FT",170500,"CA","M"
2023,"SE","FT",170500,"US","M"
2024,"MI","FT",170400,"US","M"
2024,"SE","FT",170375,"US","M"
2024,"MI","FT",170200,"US","M"
2024,"MI","FT",170200,"US","M"
2024,"MI","FT",170200,"US","M"
2024,"MI","FT",170200,"US","M"
2024,"MI","FT",170200,"US","M"
2023,"SE","FT",170200,"US","M"
2023,"MI","FT",170200,"US","M"
2023,"SE","FT",170200,"US","M"
2023,"SE","FT",170200,"US","M"
2023,"SE","FT",170200,"US","M"
2023,"SE","FT",170200,"US","M"
2023,"SE","FT",170200,"US","M"
2023,"SE","FT",170186,"US","M"
2023,"SE","FT",170112,"US","M"
2023,"SE","FT",170045,"US","M"
2023,"SE","FT",170045,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"EN","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"EN","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
2024,"SE","FT",170000,"US","M"
2024,"MI","FT",170000,"US","M"
